52959,2010,50.462
52960,2010,51.79
52961,2010,51.543
52962,2010,49.793
53433,2010,51.944
53434,2010,53.98
53435,2010,51.582
53436,2010,48.764
53437,2010,50.905
53438,2010,53.72
53439,2010,57.932
53440,2010,58.125
53907,2010,53.074
53908,2010,55.041
53909,2010,53.486
53910,2010,50.151
53911,2010,51.219
53912,2010,56.126
53913,2010,60.529
53914,2010,59.973
53915,2010,58.054
53916,2010,57.505
53917,2010,58.061
54381,2010,53.803
54382,2010,54.648
54383,2010,55.347
54384,2010,53.77
54385,2010,53.666
54386,2010,56.999
54387,2010,58.921
54388,2010,58.527
54389,2010,57.894
54390,2010,57.713
54391,2010,59.883
54392,2010,59.347
54393,2010,58.048
54854,2010,52.095
54855,2010,54.074
54856,2010,54.211
54857,2010,55.126
54858,2010,55.129
54859,2010,55.352
54860,2010,57.375
54861,2010,58.986
54862,2010,59.143
54863,2010,58.632
54864,2010,58.304
54865,2010,59.04
54866,2010,58.852
54867,2010,58.203
54868,2010,57.614
55328,2010,51.81
55329,2010,54.156
55330,2010,53.632
55331,2010,53.585
55332,2010,54.629
55333,2010,55.724
55334,2010,56.552
55335,2010,58.031
55336,2010,58.356
55337,2010,59.059
55338,2010,59.454
55339,2010,59.135
55340,2010,58.235
55341,2010,56.916
55342,2010,58.337
55343,2010,59.451
55344,2010,59.943
55801,2010,44.284
55802,2010,48.366
55803,2010,51.17
55804,2010,51.955
55805,2010,51.628
55806,2010,52.957
55807,2010,55.745
55808,2010,57.347
55809,2010,57.634
55810,2010,57.431
55811,2010,58.371
55812,2010,60.179
55813,2010,60.803
55814,2010,61.125
55815,2010,59.788
55816,2010,58.644
55817,2010,60.673
55818,2010,61.119
55819,2010,60.432
55820,2010,58.838
55821,2010,58.189
56275,2010,41.673
56276,2010,42.537
56277,2010,45.753
56278,2010,48.769
56279,2010,49.464
56280,2010,51.924
56281,2010,54.86
56282,2010,59.589
56283,2010,59.117
56284,2010,58.987
56285,2010,60.108
56286,2010,60.475
56287,2010,61.719
56288,2010,62.215
56289,2010,61.453
56290,2010,60.449
56291,2010,60.429
56292,2010,61.469
56293,2010,62.062
56294,2010,59.787
56295,2010,58.159
56296,2010,57.409
56297,2010,57.783
56739,2010,39.944
56740,2010,40.289
56741,2010,40.564
56748,2010,43.102
56749,2010,40.677
56750,2010,40.156
56751,2010,43.005
56752,2010,46.551
56753,2010,48.874
56754,2010,53.206
56755,2010,55.855
56756,2010,58.966
56757,2010,59.326
56758,2010,59.064
56759,2010,59.105
56760,2010,59.126
56761,2010,59.413
56762,2010,59.202
56763,2010,59.553
56764,2010,57.873
56765,2010,59.355
56766,2010,61.65
56767,2010,62.376
56768,2010,61.283
56769,2010,58.909
56770,2010,57.698
56771,2010,58.501
56772,2010,59.812
56773,2010,58.799
57210,2010,39.985
57211,2010,40.737
57212,2010,40.58
57213,2010,41.704
57214,2010,42.588
57215,2010,42.739
57216,2010,42.998
57217,2010,43.066
57221,2010,42.727
57222,2010,42.756
57223,2010,39.975
57224,2010,39.589
57225,2010,41.644
57226,2010,46.006
57227,2010,49.491
57228,2010,52.805
57229,2010,56.64
57230,2010,58.177
57231,2010,59.927
57232,2010,59.759
57233,2010,58.856
57234,2010,58.012
57235,2010,55.617
57236,2010,55.476
57237,2010,56.913
57238,2010,55.982
57239,2010,58.122
57240,2010,61.438
57241,2010,63.237
57242,2010,61.218
57243,2010,59.301
57244,2010,58.437
57245,2010,58.378
57246,2010,59.616
57247,2010,58.966
57248,2010,56.451
57249,2010,54.343
57683,2010,39.076
57684,2010,40.634
57685,2010,42.235
57686,2010,42.82
57687,2010,43.18
57688,2010,45.345
57689,2010,46.075
57690,2010,45.417
57691,2010,45.51
57692,2010,45.145
57693,2010,44.722
57694,2010,45.439
57695,2010,45.065
57696,2010,43.512
57697,2010,41.72
57698,2010,42.216
57699,2010,43.289
57700,2010,44.819
57701,2010,47.281
57702,2010,50.289
57703,2010,54.896
57704,2010,57.992
57705,2010,59.289
57706,2010,59.028
57707,2010,59.224
57708,2010,58.224
57709,2010,54.644
57710,2010,53.491
57711,2010,55.006
57712,2010,56.605
57713,2010,57.723
57714,2010,61
57715,2010,62.097
57716,2010,60.228
57717,2010,59.244
57718,2010,59.824
57719,2010,59.807
57720,2010,57.979
57721,2010,57.604
57722,2010,56.582
57723,2010,54.68
57724,2010,55.077
58156,2010,40.04
58157,2010,40.203
58158,2010,41.417
58159,2010,43.574
58160,2010,44.377
58161,2010,44.057
58162,2010,45.239
58163,2010,46.346
58164,2010,46.923
58165,2010,46.957
58166,2010,47.219
58167,2010,46.534
58168,2010,46.775
58169,2010,48.187
58170,2010,46.724
58171,2010,45.495
58172,2010,45.74
58173,2010,47.154
58174,2010,48.899
58175,2010,49.681
58176,2010,50.854
58177,2010,52.577
58178,2010,55.637
58179,2010,58.77
58180,2010,58.705
58181,2010,57.57
58182,2010,56.034
58183,2010,53.886
58184,2010,51.992
58185,2010,52.567
58186,2010,56.115
58187,2010,57.89
58188,2010,59.579
58189,2010,59.688
58190,2010,58.85
58191,2010,57.921
58192,2010,59.07
58193,2010,56.776
58194,2010,57.176
58195,2010,57.488
58196,2010,58.752
58197,2010,58.246
58198,2010,56.959
58199,2010,57.231
58200,2010,56.669
58629,2010,40.903
58630,2010,41.521
58631,2010,42.305
58632,2010,42.884
58633,2010,45.308
58634,2010,45.518
58635,2010,45.073
58636,2010,44.357
58637,2010,45.934
58638,2010,46.802
58639,2010,47.792
58640,2010,49.97
58641,2010,49.983
58642,2010,49.214
58643,2010,50.044
58644,2010,50.989
58645,2010,48.4
58646,2010,47.345
58647,2010,48.068
58648,2010,50.821
58649,2010,52.916
58650,2010,54.612
58651,2010,53.351
58652,2010,54.553
58653,2010,58.175
58654,2010,58.352
58655,2010,56.82
58656,2010,54.028
58657,2010,51.332
58658,2010,49.271
58659,2010,50.938
58660,2010,53.289
58661,2010,57.234
58662,2010,58.772
58663,2010,59.47
58664,2010,57.22
58665,2010,55.635
58666,2010,55.747
58667,2010,55.752
58668,2010,56.478
58669,2010,57.757
58670,2010,60.232
58671,2010,59.576
58672,2010,58.015
58673,2010,58.238
58674,2010,58.669
58675,2010,57.539
59102,2010,41.508
59103,2010,40.33
59104,2010,41.399
59105,2010,42.401
59106,2010,43.898
59107,2010,47.316
59108,2010,47.01
59109,2010,46.181
59110,2010,45.385
59111,2010,46.696
59112,2010,47.424
59113,2010,48.129
59114,2010,49.9
59115,2010,52.527
59116,2010,52.842
59117,2010,52.884
59118,2010,53.507
59119,2010,54.054
59120,2010,52.913
59121,2010,52.439
59122,2010,54.723
59123,2010,55.205
59124,2010,55.733
59125,2010,54.58
59126,2010,54.311
59127,2010,56.175
59128,2010,58.066
59129,2010,56.536
59130,2010,54.336
59131,2010,51.86
59132,2010,50.66
59133,2010,50.206
59134,2010,52.857
59135,2010,55.433
59136,2010,55.685
59137,2010,56.457
59138,2010,55.083
59139,2010,53.289
59140,2010,53.479
59141,2010,54.508
59142,2010,56.028
59143,2010,59.14
59144,2010,60.854
59145,2010,59.968
59146,2010,58.31
59147,2010,57.189
59148,2010,56.591
59149,2010,57.01
59150,2010,57.558
59576,2010,44.426
59577,2010,44.409
59578,2010,43.944
59579,2010,42.236
59580,2010,42.396
