52959,2016,57.86
52960,2016,60.874
52961,2016,62.05
52962,2016,59.715
53433,2016,55.565
53434,2016,58.414
53435,2016,60.252
53436,2016,60.328
53437,2016,58.553
53438,2016,59.344
53439,2016,59.075
53440,2016,58.302
53907,2016,50.317
53908,2016,53.728
53909,2016,56.516
53910,2016,56.78
53911,2016,55.78
53912,2016,55.837
53913,2016,54.91
53914,2016,55.274
53915,2016,57.022
53916,2016,64.66
53917,2016,67.746
54381,2016,47.653
54382,2016,48.629
54383,2016,52.61
54384,2016,53.539
54385,2016,51.62
54386,2016,50.886
54387,2016,50.933
54388,2016,51.613
54389,2016,53.969
54390,2016,60.931
54391,2016,64.421
54392,2016,63.531
54393,2016,56.2
54854,2016,49.122
54855,2016,47.465
54856,2016,47.603
54857,2016,49.623
54858,2016,51.354
54859,2016,51.463
54860,2016,49.561
54861,2016,48.93
54862,2016,50.79
54863,2016,53.962
54864,2016,57.158
54865,2016,61.054
54866,2016,58.938
54867,2016,54.32
54868,2016,54.571
55328,2016,50.126
55329,2016,49.974
55330,2016,50.446
55331,2016,51.103
55332,2016,54.386
55333,2016,54.196
55334,2016,52.141
55335,2016,52.183
55336,2016,53.226
55337,2016,56.099
55338,2016,57.996
55339,2016,59.745
55340,2016,58.285
55341,2016,55.06
55342,2016,55.402
55343,2016,57.37
55344,2016,57.803
55801,2016,48.663
55802,2016,51.149
55803,2016,52.296
55804,2016,55.048
55805,2016,56.052
55806,2016,56.151
55807,2016,57.297
55808,2016,55.482
55809,2016,53.968
55810,2016,56.62
55811,2016,59.029
55812,2016,59.844
55813,2016,58.816
55814,2016,58.729
55815,2016,58.375
55816,2016,58.754
55817,2016,58.147
55818,2016,56.578
55819,2016,57.445
55820,2016,62.629
55821,2016,67.06
56275,2016,48.844
56276,2016,51.494
56277,2016,54.57
56278,2016,56.497
56279,2016,58.411
56280,2016,59.41
56281,2016,58.281
56282,2016,56.975
56283,2016,56.192
56284,2016,57.845
56285,2016,62.76
56286,2016,64.244
56287,2016,60.195
56288,2016,58.83
56289,2016,61.116
56290,2016,62.775
56291,2016,62.86
56292,2016,61.019
56293,2016,59.918
56294,2016,64.745
56295,2016,68.596
56296,2016,68.176
56297,2016,67.964
56739,2016,44
56740,2016,42.45
56741,2016,45.093
56748,2016,50.859
56749,2016,51.246
56750,2016,50.86
56751,2016,51.141
56752,2016,52.438
56753,2016,56.221
56754,2016,60.276
56755,2016,60.459
56756,2016,57.604
56757,2016,58.33
56758,2016,60.871
56759,2016,64.207
56760,2016,66.828
56761,2016,63.855
56762,2016,60.661
56763,2016,62.75
56764,2016,66.299
56765,2016,67.564
56766,2016,66.931
56767,2016,66.221
56768,2016,69.245
56769,2016,70.616
56770,2016,71.071
56771,2016,66.449
56772,2016,65.309
56773,2016,64.449
57210,2016,44.656
57211,2016,43.603
57212,2016,43.679
57213,2016,44.161
57214,2016,44.661
57215,2016,47.35
57216,2016,49.122
57217,2016,49.951
57221,2016,48.795
57222,2016,51.3
57223,2016,52.864
57224,2016,53.131
57225,2016,51.272
57226,2016,51.575
57227,2016,54.191
57228,2016,59.087
57229,2016,60.642
57230,2016,60.114
57231,2016,61.038
57232,2016,61.943
57233,2016,63.766
57234,2016,66.95
57235,2016,66.738
57236,2016,64.605
57237,2016,65.42
57238,2016,70.392
57239,2016,71.293
57240,2016,71.32
57241,2016,70.203
57242,2016,68.828
57243,2016,69.254
57244,2016,68.23
57245,2016,65.804
57246,2016,62.203
57247,2016,61.365
57248,2016,60.59
57249,2016,61.615
57683,2016,45.661
57684,2016,44.571
57685,2016,44.323
57686,2016,45.312
57687,2016,46.79
57688,2016,47.154
57689,2016,48.102
57690,2016,49.17
57691,2016,49.243
57692,2016,49.284
57693,2016,49.75
57694,2016,50.064
57695,2016,49.578
57696,2016,49.987
57697,2016,52.417
57698,2016,54.177
57699,2016,54.464
57700,2016,52.86
57701,2016,54.467
57702,2016,58.065
57703,2016,61.531
57704,2016,62.489
57705,2016,64.585
57706,2016,64.217
57707,2016,62.922
57708,2016,65.4
57709,2016,67.893
57710,2016,67.527
57711,2016,67.521
57712,2016,70.005
57713,2016,71.88
57714,2016,68.929
57715,2016,67.477
57716,2016,66.36
57717,2016,64.859
57718,2016,65.151
57719,2016,64.176
57720,2016,62.007
57721,2016,58.648
57722,2016,58.256
57723,2016,58.934
57724,2016,57.564
58156,2016,46.173
58157,2016,46.778
58158,2016,45.267
58159,2016,44.83
58160,2016,45.577
58161,2016,48.594
58162,2016,49.639
58163,2016,50.044
58164,2016,48.865
58165,2016,50.84
58166,2016,52.644
58167,2016,52.804
58168,2016,51.626
58169,2016,49.454
58170,2016,48.652
58171,2016,48.991
58172,2016,52.166
58173,2016,54.19
58174,2016,54.508
58175,2016,55.245
58176,2016,57.943
58177,2016,61.362
58178,2016,63.877
58179,2016,64.41
58180,2016,62.125
58181,2016,59.041
58182,2016,60.534
58183,2016,64.872
58184,2016,67.105
58185,2016,67.486
58186,2016,69.645
58187,2016,70.352
58188,2016,67.718
58189,2016,64.067
58190,2016,61.803
